phase,commit_sha,commit_date,change_kind,lines_delta,repo,file_path,file_kind,role_owner,area,entity,decision_ids,process_ids,linked_canonicals,validators_run,requires_operator_gate,change_summary,notes
P0,1fad5be,2026-05-08,modified,+14,openclaw-akos,.cursor/skills/impeccable/SKILL.md,skill,System Owner,Tech,Holistika,D-IH-66-T1,,BASELINE_REALITY.md,impeccable-load-context,no,Impeccable v3.1 upgrade — adds BASELINE_REALITY.md as 5th setup gate,
P0,1fad5be,2026-05-08,modified,+30,openclaw-akos,.cursor/skills/impeccable/scripts/load-context.mjs,skill,System Owner,Tech,Holistika,D-IH-66-T1,,,impeccable-load-context,no,Loader returns hasBaselineReality + baselineReality + baselineRealityPath,
P0,1fad5be,2026-05-08,modified,+2,openclaw-akos,CHANGELOG.md,changelog,System Owner,Tech,Holistika,,,,,no,P0 entry — charter + Impeccable v3.1 + 5 carry-over commits,
P0,1fad5be,2026-05-08,data-row-append,+1,openclaw-akos,docs/references/hlk/compliance/INITIATIVE_REGISTRY.csv,canonical,Brand Manager,MKT,Think Big,,,,validate_initiative_registry.py,no,INIT-OPENCLAW_AKOS-66 row added (status active; owner Brand Manager),
P0,1fad5be,2026-05-08,created,+147,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/asset-classification.md,planning,Brand Manager,MKT,Think Big,,,PRECEDENCE.md,,no,Per-asset canonical/mirrored/reference classification for I66 scope,
P0,1fad5be,2026-05-08,created,+277,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/decision-log.md,planning,Brand Manager,MKT,Think Big,D-IH-66-A;D-IH-66-B;D-IH-66-C;D-IH-66-D;D-IH-66-E;D-IH-66-F;D-IH-66-G;D-IH-66-H;D-IH-66-I;D-IH-66-J;D-IH-66-K;D-IH-66-L;D-IH-66-M;D-IH-66-N;D-IH-66-O;D-IH-66-P;D-IH-66-Q;D-IH-66-R;D-IH-66-S;D-IH-66-T,,,,no,Initial 20-decision package for I66 P0-P8,
P0,1fad5be,2026-05-08,created,+165,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/evidence-matrix.md,planning,Brand Manager,MKT,Think Big,,,,,no,Evidence matrix linking decisions to artefacts,
P0,1fad5be,2026-05-08,created,+113,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/journeys-2026-05-08.md,planning,Brand Manager,MKT,Think Big,,,BRAND_BASELINE_REALITY_MATRIX.md,,no,7 audience reading paths (operator/investor/advisor/ENISA/partner/recruiter/customer),
P0,1fad5be,2026-05-08,created,+209,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/master-roadmap.md,planning,Brand Manager,MKT,Think Big,,,,validate_master_roadmap_frontmatter.py,no,P0-P8 master roadmap with phase-dependency narrative + mermaid diagram,
P0,1fad5be,2026-05-08,created,+62,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/checkpoints/sc-pre-p1-2026-05-08.md,planning,Brand Manager,MKT,Think Big,D-IH-66-Q,,,,no,Agent self-checkpoint pre-P1,
P0,1fad5be,2026-05-08,created,+63,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/p0-pause-record-2026-05-08.md,planning,Brand Manager,MKT,Think Big,,,,,yes,P0 pause record + operator approval checklist,Pause point #1
P0,1fad5be,2026-05-08,created,+131,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/risk-register.md,planning,Brand Manager,MKT,Think Big,,,,,no,R-IH-66-1 through R-IH-66-10 (trademark conflict / voice over-fit / drift FP / calendar slip / HUMINT leakage / methodology track-record / i18n / pause fatigue / EU diacritic / I67 under-spec),
P0,1fad5be,2026-05-08,created,+230,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/scope-compendium.md,planning,Brand Manager,MKT,Think Big,,,,,no,Full I66 scope compendium across 9 phases,
P0,1fad5be,2026-05-08,modified,+1,openclaw-akos,docs/wip/planning/README.md,planning,Brand Manager,MKT,Think Big,,,,,no,Initiative 66 row added in numerical order,
P1,63d84e0,2026-05-08,modified,+2,openclaw-akos,CHANGELOG.md,changelog,System Owner,Tech,Holistika,,,,,no,P1 entry — canon hardening,
P1,63d84e0,2026-05-08,created,+0,openclaw-akos,docs/_assets/transcripts/.gitkeep,planning,Brand Manager,MKT,Think Big,D-IH-66-D,tbi_mkt_prc_brand_canon_mtnce_001,,,no,Working space for redacted reference exchanges (pattern source for voice canon),Access level 5
P1,63d84e0,2026-05-08,created,+126,openclaw-akos,docs/_assets/transcripts/README.md,planning,Brand Manager,MKT,Think Big,D-IH-66-D,tbi_mkt_prc_brand_canon_mtnce_001,BRAND_FRENCH_PATTERNS.md;BRAND_SPANISH_PATTERNS.md,,no,Working-space charter — purpose + access discipline + redaction rules + naming conventions,
P1,63d84e0,2026-05-08,created,+153,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_ABBREVIATIONS.md,canonical,Brand Manager,MKT,Think Big,D-IH-66-N,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_jargon_audit_review_001;tbi_mkt_prc_drift_gate_ops_001,,validate_hlk.py;validate_hlk_language_frontmatter.py,no,Allowed/forbidden abbreviation registry — HLK forbidden externally + HLK Tech Lab paired allowed + MA/KB/EV/TB/TL forbidden + HRS internal-only,
P1,63d84e0,2026-05-08,created,+214,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_ARCHITECTURE.md,canonical,Brand Manager,MKT,Think Big,D-IH-66-A;D-IH-66-B,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001,BRAND_HIERARCHY_AND_TRADEMARK_SCOPE_2026-04.md;BRAND_LOGO_SYSTEM.md,validate_hlk.py,no,Branded House 4-layer architecture + flywheel + lab-to-channel pipeline + sub-mark voice tier table,
P1,63d84e0,2026-05-08,created,+270,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_BASELINE_REALITY_MATRIX.md,canonical,Brand Manager,MKT,Think Big,D-IH-66-M,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_register_matrix_review_001;tbi_mkt_prc_drift_gate_ops_001,BRAND_JARGON_AUDIT.md,validate_hlk.py;validate_brand_canon_drift.py,no,Per-audience baseline + dual-register vocabulary translation (CORPINT-internal vs translated-external) — 8 audiences × 8 columns,Access level 5
P1,63d84e0,2026-05-08,modified,+11,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_DO_DONT.md,canonical,Brand Manager,MKT,Think Big,,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_register_matrix_review_001,,validate_hlk.py,no,Cross-references extended for I66 P1 canonicals,
P1,63d84e0,2026-05-08,modified,+203,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_FRENCH_PATTERNS.md,canonical,Brand Manager,MKT,Think Big,D-IH-66-D,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_register_matrix_review_001;tbi_mkt_prc_jargon_audit_review_001,BRAND_VOICE_FOUNDATION.md,validate_hlk.py;validate_brand_voice_register.py,no,Promoted from stub to active — register matrix + 20+ anglicism table + 5 performative-French refusals + boilerplate FR i18n alignment,
P1,63d84e0,2026-05-08,modified,+11,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_JARGON_AUDIT.md,canonical,Brand Manager,MKT,Think Big,D-IH-66-N,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_jargon_audit_review_001;tbi_mkt_prc_drift_gate_ops_001,BRAND_ABBREVIATIONS.md,validate_hlk.py;validate_brand_jargon.py,no,§4 expanded — HLK + MA/KB/EV/TB/TL/HRS forbidden + HUMINT register tokens forbidden externally,
P1,63d84e0,2026-05-08,created,+168,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_LOGO_SYSTEM.md,canonical,Brand Manager,MKT,Think Big,D-IH-66-O,tbi_mkt_prc_brand_canon_mtnce_001;hol_lgl_prc_trademark_monitoring_001,BRAND_ARCHITECTURE.md,validate_hlk.py;validate_brand_canon_drift.py,no,Logo audit — Hi monogram primary + HOLÍSTIKA wordmark formal + RGB-rings deprecated + stylized-vs-prose split rule,
P1,63d84e0,2026-05-08,modified,+12,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_REGISTER_MATRIX.md,canonical,Brand Manager,MKT,Think Big,,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_register_matrix_review_001,,validate_hlk.py,no,Cross-references extended,
P1,63d84e0,2026-05-08,modified,+149,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_SPANISH_PATTERNS.md,canonical,Brand Manager,MKT,Think Big,D-IH-66-D,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_register_matrix_review_001;tbi_mkt_prc_jargon_audit_review_001,BRAND_VOICE_FOUNDATION.md,validate_hlk.py;validate_brand_voice_register.py,no,Substantially expanded — §10 new exchanges + §11 sub-mark voice diff + §12 per-audience tables + §13 boilerplate ES alignment,
P1,63d84e0,2026-05-08,created,+134,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_VISION.md,canonical,Brand Manager,MKT,Think Big,D-IH-66-I,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001,BRAND_ARCHITECTURE.md,validate_hlk.py;validate_brand_canon_drift.py,no,Vision doctrine with internal preamble + public-vision:start/end markers (mechanically-enforced public/private boundary),
P1,63d84e0,2026-05-08,modified,+22,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_VOICE_FOUNDATION.md,canonical,Brand Manager,MKT,Think Big,,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_register_matrix_review_001,,validate_hlk.py,no,Cross-references extended for all I66 P1 canonicals,
P1,63d84e0,2026-05-08,modified,+201,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/BRAND_HIERARCHY_AND_TRADEMARK_SCOPE_2026-04.md,canonical,Legal Counsel,Legal,Holistika,D-IH-66-A;D-IH-66-C,hol_lgl_prc_trademark_monitoring_001;hol_lgl_prc_trademark_naming_governance_001,BRAND_ARCHITECTURE.md;BRAND_LOGO_SYSTEM.md,validate_hlk.py,no,Rewritten v2.0 supersedes v1.0 — Branded House + frozen filing strings + per-mark Nice scope + per-jurisdiction filing matrix,
P1,63d84e0,2026-05-08,created,+109,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/p1-pause-record-2026-05-08.md,planning,Brand Manager,MKT,Think Big,,,,,yes,P1 pause record + operator approval checklist,Pause point #2
P2,e9841c6,2026-05-09,created,+110,openclaw-akos,.cursor/rules/akos-agent-checkpoint-discipline.mdc,cursor-rule,System Owner,Tech,Holistika,D-IH-66-Q,,,,no,Operator pause-point + agent self-checkpoint discipline (≥5-week initiative governance),
P2,e9841c6,2026-05-09,created,+96,openclaw-akos,.cursor/rules/akos-brand-baseline-reality.mdc,cursor-rule,System Owner,Tech,Holistika,D-IH-66-M,,BRAND_BASELINE_REALITY_MATRIX.md,,no,Dual-register contract — 8-allowed × 10-forbidden context tables + §3 translation table + 5 self-discipline rules,
P2,e9841c6,2026-05-09,modified,+10,openclaw-akos,.cursor/rules/akos-docs-config-sync.mdc,cursor-rule,System Owner,Tech,Holistika,,,,,no,+9 rows mapping P1 brand canonicals to downstream surfaces + 2 rows for new I66 cursor rules,
P2,e9841c6,2026-05-09,modified,+13,openclaw-akos,.cursor/rules/akos-planning-traceability.mdc,cursor-rule,System Owner,Tech,Holistika,,,,,no,+§ Long-running initiatives: pause-point + self-checkpoint discipline cross-referencing agent-checkpoint rule,
P2,e9841c6,2026-05-09,modified,+2,openclaw-akos,CHANGELOG.md,changelog,System Owner,Tech,Holistika,,,,,no,P2 entry — drift gates,
P2,e9841c6,2026-05-09,created,+178,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/p2-pause-record-2026-05-08.md,planning,Brand Manager,MKT,Think Big,,,,,yes,P2 pause record + operator approval checklist + 13 jargon-soft-INFO hits documented,Pause point #3
P2,e9841c6,2026-05-09,modified,+97,openclaw-akos,scripts/release-gate.py,script,System Owner,Tech,Holistika,D-IH-66-J,tbi_mkt_prc_drift_gate_ops_001,,,no,4 new runner functions wired for brand drift gates with strict-via-env opt-in flags,
P2,e9841c6,2026-05-09,created,+280,openclaw-akos,scripts/validate_brand_baseline_reality_drift.py,script,Brand Manager,MKT,Think Big,D-IH-66-J;D-IH-66-K;D-IH-66-N,tbi_mkt_prc_drift_gate_ops_001,BRAND_BASELINE_REALITY_MATRIX.md,validate_brand_baseline_reality_drift.py;pytest,no,Dual-register drift gate — token list parsed from canon §3; exempts companion files; soft-INFO until P6,
P2,e9841c6,2026-05-09,created,+365,openclaw-akos,scripts/validate_brand_canon_drift.py,script,Brand Manager,MKT,Think Big,D-IH-66-J;D-IH-66-K,tbi_mkt_prc_drift_gate_ops_001,All 13 P0+P1 brand canonicals,validate_brand_canon_drift.py;pytest,no,Strict-FAIL gate — canon presence + status active + dual-register external-column clean + cross-refs + supersedes,
P2,e9841c6,2026-05-09,created,+450,openclaw-akos,scripts/validate_brand_jargon.py,script,Brand Manager,MKT,Think Big,D-IH-66-J;D-IH-66-K,tbi_mkt_prc_drift_gate_ops_001,BRAND_JARGON_AUDIT.md;BRAND_ABBREVIATIONS.md,validate_brand_jargon.py;pytest,no,Public-DOM forbidden token gate — bullet-prefix parser + canonical allowlist + import/comment line skip + dashboard exclusion,
P2,e9841c6,2026-05-09,created,+375,openclaw-akos,scripts/validate_brand_voice_register.py,script,Brand Manager,MKT,Think Big,D-IH-66-J;D-IH-66-K,tbi_mkt_prc_drift_gate_ops_001,BRAND_FRENCH_PATTERNS.md;BRAND_SPANISH_PATTERNS.md,validate_brand_voice_register.py;pytest,no,Per-locale voice register gate — FR anglicism table parsed at run time + curated ES/FR rules,
P2,e9841c6,2026-05-09,created,+288,openclaw-akos,tests/test_validate_brand_drift_gates.py,test,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_drift_gate_ops_001,,pytest,no,27 tests across 4 brand drift gates — extraction + parsing + locale-only firing + import skip + companion exemption,
P3-H1,9d47041,2026-05-09,modified,+2,openclaw-akos,CHANGELOG.md,changelog,System Owner,Tech,Holistika,,,,,no,P3 H1 entry — service catalog + intelligence space + 8/11 SOPs,
P3-H1,9d47041,2026-05-09,created,+144,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SERVICE_OFFERING_CATALOG.md,canonical,Brand Manager,MKT,Think Big,D-IH-66-E,tbi_mkt_prc_brand_canon_mtnce_001;hol_eng_prc_proposal_001;hol_eng_prc_engagement_design_001,BRAND_ARCHITECTURE.md;BRAND_VISION.md;BRAND_BASELINE_REALITY_MATRIX.md,validate_hlk.py,no,6-domain × 3-delivery-mode matrix + 5 representative paths + pricing posture,
P3-H1,9d47041,2026-05-09,created,+106,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_CANON_MAINTENANCE_001.md,sop,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_brand_canon_mtnce_001,All 13 P0+P1 brand canonicals,validate_hlk.py,no,Brand Manager quarterly — orchestrates canon coherence,Status draft initially
P3-H1,9d47041,2026-05-09,created,+104,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_VOICE_DRIFT_TRIAGE_001.md,sop,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_voice_drift_triage_001;tbi_mkt_prc_brand_canon_mtnce_001,,validate_hlk.py,no,Brand Manager monthly — soft-INFO triage + strict-mode promotion review,Status draft initially
P3-H1,9d47041,2026-05-09,created,+222,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Operations/IntelligenceOps/SOP-IO_COUNTERPARTY_BASELINE_ASSESSMENT_001.md,sop,Holistik Researcher,Research,Holistika,D-IH-66-F;D-IH-66-M,hol_res_prc_counterparty_baseline_assess_001,BRAND_BASELINE_REALITY_MATRIX.md,validate_hlk.py,no,HUMINT-derived — pre-engagement structured assessment with declared-vs-inferred posture split,Status draft initially; FM 2-22.3 adapted; access level 5
P3-H1,9d47041,2026-05-09,created,+161,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Operations/IntelligenceOps/SOP-IO_ELICITATION_DISCIPLINE_001.md,sop,Holistik Researcher,Research,Holistika,D-IH-66-F,hol_res_prc_elicitation_discipline_001,,validate_hlk.py,no,HUMINT-derived — 4 approach techniques + 5-section question structure + listening protocol,Status draft initially
P3-H1,9d47041,2026-05-09,created,+191,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Operations/IntelligenceOps/SOP-IO_INTELLIGENCE_REPORT_001.md,sop,Holistik Researcher,Research,Holistika,D-IH-66-F,hol_res_prc_intelligence_report_001,,validate_hlk.py,no,HUMINT-derived — 6-section structure + 24h filing + 30-day archival,Status draft initially
P3-H1,9d47041,2026-05-09,created,+159,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Operations/IntelligenceOps/SOP-IO_RELIABILITY_GRADING_001.md,sop,Holistik Researcher,Research,Holistika,D-IH-66-F,hol_res_prc_reliability_grading_001,,validate_hlk.py,no,HUMINT-derived — Admiralty A-F × 1-6 grading adapted from FM 2-22.3 §B-12/13,Status draft initially
P3-H1,9d47041,2026-05-09,created,+113,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/SOP-LEGAL_TRADEMARK_MONITORING_001.md,sop,Legal Counsel,Legal,Holistika,D-IH-66-C,hol_lgl_prc_trademark_monitoring_001,BRAND_HIERARCHY_AND_TRADEMARK_SCOPE_2026-04.md,validate_hlk.py,no,Legal Counsel quarterly — EUIPO+OEPM status + opposition + renewal + coverage gap,Status draft initially
P3-H1,9d47041,2026-05-09,created,+114,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/SOP-PEOPLE_FOUNDER_BIO_001.md,sop,Talent,People,Think Big,D-IH-66-S,tbi_ppl_prc_founder_bio_mtnce_001,,validate_hlk.py,no,Talent quarterly — bio + per-audience FAQ + anonymised track-record + drift-gate verification,Status draft initially
P3-H1,9d47041,2026-05-09,created,+1,openclaw-akos,docs/wip/intelligence/.gitkeep,planning,Holistik Researcher,Research,Holistika,D-IH-66-P,,,,no,Working-space dir-tracker,Access level 5
P3-H1,9d47041,2026-05-09,created,+71,openclaw-akos,docs/wip/intelligence/README.md,planning,Holistik Researcher,Research,Holistika,D-IH-66-P,,BRAND_BASELINE_REALITY_MATRIX.md,,no,Working-space charter — 3 artefact classes + access discipline + redaction protocol,Access level 5
P3-H1,9d47041,2026-05-09,created,+109,openclaw-akos,docs/wip/intelligence/_templates/elicitation-template-investor.md,planning,Holistik Researcher,Research,Holistika,D-IH-66-P,hol_res_prc_elicitation_discipline_001,SOP-IO_ELICITATION_DISCIPLINE_001.md,,no,Reusable investor elicitation template — 5-section question structure,Pattern source for 6 deferred templates
P3-H1,9d47041,2026-05-09,created,+188,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/p3-canonical-csv-tranche-proposal-2026-05-08.md,planning,Brand Manager,MKT,Think Big,D-IH-66-E;D-IH-66-F;D-IH-66-G,,,,yes,Operator-gate document for canonical CSV tranche (3 baseline + 4 anchor + 16 leaf rows),Pause point #4 (canonical CSV gate)
P3-H1,9d47041,2026-05-09,created,+185,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/p3-pause-record-2026-05-08.md,planning,Brand Manager,MKT,Think Big,,,,,yes,P3 H1 pause record — hard pause at canonical-CSV gate,Pause point #4
P3-H2,bc1fbfe,2026-05-09,modified,+2,openclaw-akos,CHANGELOG.md,changelog,System Owner,Tech,Holistika,,,,,no,P3 closure entry,
P3-H2,bc1fbfe,2026-05-09,data-row-append,+20,openclaw-akos,docs/references/hlk/compliance/process_list.csv,canonical,System Owner,Tech,Holistika,D-IH-66-E;D-IH-66-F;D-IH-66-G;D-IH-66-R,tbi_mkt_prj_brand_governance_001;hol_res_prj_intelligence_ops_001;hol_res_prj_engagement_ops_001;hol_lgl_prj_brand_legal_001;tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_voice_drift_triage_001;tbi_mkt_prc_register_matrix_review_001;tbi_mkt_prc_jargon_audit_review_001;hol_res_prc_counterparty_baseline_assess_001;hol_res_prc_elicitation_discipline_001;hol_res_prc_reliability_grading_001;hol_res_prc_intelligence_report_001;hol_eng_prc_discovery_questionnaire_001;hol_eng_prc_proposal_001;hol_eng_prc_engagement_design_001;hol_lgl_prc_trademark_monitoring_001;hol_lgl_prc_ip_register_mtnce_001;tbi_ppl_prc_founder_bio_mtnce_001;tbi_mkt_prc_template_registry_mtnce_001;tbi_mkt_prc_drift_gate_ops_001,,validate_hlk.py;check_process_list_header.py,yes,4 project anchors + 16 leaf processes (1107→1127 rows),Canonical CSV gate cleared via D-IH-66-R operator review
P3-H2,bc1fbfe,2026-05-09,modified,+49,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_ARCHITECTURE.md,canonical,Brand Manager,MKT,Think Big,D-IH-66-R,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001,,validate_hlk.py;validate_brand_canon_drift.py,no,§8 sub-mark accountability decision (no Lead rows; sub-marks as delivery framework) + renumber Maintenance to §9 + corrected SERVICE_OFFERING_CATALOG path,
P3-H2,bc1fbfe,2026-05-09,modified,+6,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_CANON_MAINTENANCE_001.md,sop,Brand Manager,MKT,Think Big,,tbi_mkt_prc_brand_canon_mtnce_001,,validate_hlk.py,no,Frontmatter promoted draft→active,
P3-H2,bc1fbfe,2026-05-09,created,+110,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_DRIFT_GATE_OPS_001.md,sop,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_brand_canon_mtnce_001,,validate_hlk.py,no,Brand Manager quarterly — drift-gate operations + strict-mode promotion review,Status active from creation
P3-H2,bc1fbfe,2026-05-09,created,+99,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_JARGON_AUDIT_REVIEW_001.md,sop,Brand Manager,MKT,Think Big,D-IH-66-J;D-IH-66-N,tbi_mkt_prc_jargon_audit_review_001;tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001,BRAND_JARGON_AUDIT.md;BRAND_ABBREVIATIONS.md,validate_hlk.py,no,Brand Manager quarterly — jargon audit registry update,Status active from creation
P3-H2,bc1fbfe,2026-05-09,created,+90,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_REGISTER_MATRIX_REVIEW_001.md,sop,Brand Manager,MKT,Think Big,D-IH-66-D;D-IH-66-J,tbi_mkt_prc_register_matrix_review_001;tbi_mkt_prc_brand_canon_mtnce_001,BRAND_REGISTER_MATRIX.md;BRAND_BASELINE_REALITY_MATRIX.md,validate_hlk.py,no,Brand Manager bi-annual — register matrix per-audience review,Status active from creation
P3-H2,bc1fbfe,2026-05-09,created,+106,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_TEMPLATE_REGISTRY_MTNCE_001.md,sop,Brand Manager,MKT,Think Big,D-IH-66-J;D-IH-66-T,tbi_mkt_prc_template_registry_mtnce_001;tbi_mkt_prc_brand_canon_mtnce_001,,validate_hlk.py,no,Brand Manager quarterly — template registry maintenance,Status active from creation
P3-H2,bc1fbfe,2026-05-09,modified,+6,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_VOICE_DRIFT_TRIAGE_001.md,sop,Brand Manager,MKT,Think Big,,tbi_mkt_prc_voice_drift_triage_001;tbi_mkt_prc_brand_canon_mtnce_001,,validate_hlk.py,no,Frontmatter promoted draft→active,
