phase,commit_sha,commit_date,change_kind,lines_delta,repo,file_path,file_kind,role_owner,area,entity,decision_ids,process_ids,linked_canonicals,validators_run,requires_operator_gate,change_summary,notes
P3-H2,bc1fbfe,2026-05-09,created,+100,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Operations/Engagement/SOP-ENG_DISCOVERY_QUESTIONNAIRE_001.md,sop,Holistik Researcher,Research,Holistika,D-IH-66-G;D-IH-66-R,hol_eng_prc_discovery_questionnaire_001,SOP-IO_ELICITATION_DISCIPLINE_001.md,validate_hlk.py,no,Holistik Researcher per-engagement — external discovery questionnaire delivery (companion to internal elicitation),Status active from creation
P3-H2,bc1fbfe,2026-05-09,created,+125,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Operations/Engagement/SOP-ENG_ENGAGEMENT_DESIGN_001.md,sop,Holistik Researcher,Research,Holistika,D-IH-66-E;D-IH-66-G;D-IH-66-R,hol_eng_prc_engagement_design_001,SERVICE_OFFERING_CATALOG.md,validate_hlk.py,no,Holistik Researcher per-engagement (multi-cell only) — cell transitions + voice-tier consistency,Status active from creation
P3-H2,bc1fbfe,2026-05-09,created,+117,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Operations/Engagement/SOP-ENG_PROPOSAL_001.md,sop,Brand Manager,MKT,Holistika,D-IH-66-E;D-IH-66-G;D-IH-66-R,hol_eng_prc_proposal_001,SERVICE_OFFERING_CATALOG.md;SOP-PEOPLE_FOUNDER_BIO_001.md,validate_hlk.py,no,Brand Manager per-engagement — 7-section proposal with per-cell mapping,Status active from creation
P3-H2,bc1fbfe,2026-05-09,modified,+6,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Operations/IntelligenceOps/SOP-IO_COUNTERPARTY_BASELINE_ASSESSMENT_001.md,sop,Holistik Researcher,Research,Holistika,,hol_res_prc_counterparty_baseline_assess_001,,validate_hlk.py,no,Frontmatter promoted draft→active,
P3-H2,bc1fbfe,2026-05-09,modified,+6,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Operations/IntelligenceOps/SOP-IO_ELICITATION_DISCIPLINE_001.md,sop,Holistik Researcher,Research,Holistika,,hol_res_prc_elicitation_discipline_001,,validate_hlk.py,no,Frontmatter promoted draft→active,
P3-H2,bc1fbfe,2026-05-09,modified,+6,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Operations/IntelligenceOps/SOP-IO_INTELLIGENCE_REPORT_001.md,sop,Holistik Researcher,Research,Holistika,,hol_res_prc_intelligence_report_001,,validate_hlk.py,no,Frontmatter promoted draft→active,
P3-H2,bc1fbfe,2026-05-09,modified,+6,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Operations/IntelligenceOps/SOP-IO_RELIABILITY_GRADING_001.md,sop,Holistik Researcher,Research,Holistika,,hol_res_prc_reliability_grading_001,,validate_hlk.py,no,Frontmatter promoted draft→active,
P3-H2,bc1fbfe,2026-05-09,created,+97,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/SOP-LEGAL_IP_REGISTER_MAINTENANCE_001.md,sop,Legal Counsel,Legal,Holistika,D-IH-66-C,hol_lgl_prc_ip_register_mtnce_001,BRAND_HIERARCHY_AND_TRADEMARK_SCOPE_2026-04.md;SOP-LEGAL_TRADEMARK_MONITORING_001.md,validate_hlk.py,no,Legal Counsel quarterly — IP register snapshot + reconciliation,Status active from creation
P3-H2,bc1fbfe,2026-05-09,modified,+6,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/SOP-LEGAL_TRADEMARK_MONITORING_001.md,sop,Legal Counsel,Legal,Holistika,,hol_lgl_prc_trademark_monitoring_001,,validate_hlk.py,no,Frontmatter promoted draft→active,
P3-H2,bc1fbfe,2026-05-09,modified,+6,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/SOP-PEOPLE_FOUNDER_BIO_001.md,sop,Talent,People,Think Big,,tbi_ppl_prc_founder_bio_mtnce_001,,validate_hlk.py,no,Frontmatter promoted draft→active,
P3-H2,bc1fbfe,2026-05-09,created,+159,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/p3-closure-pause-record-2026-05-09.md,planning,Brand Manager,MKT,Think Big,D-IH-66-R,,,,yes,P3 closure record — operator-cleared canonical CSV gate via D-IH-66-R rewrite,Pause point #4 closure
P3-followup,e5d8179,2026-05-09,modified,+2,openclaw-akos,CHANGELOG.md,changelog,System Owner,Tech,Holistika,,,,,no,P3 follow-up entry — D-IH-66-X,
P3-followup,e5d8179,2026-05-09,cross-ref-update,+45,openclaw-akos,docs/references/hlk/compliance/SOP-META_PROCESS_MGMT_001.md,canonical,System Owner,Tech,Holistika,D-IH-66-X,,All 16 active I66 SOPs,validate_hlk.py;validate_hlk_vault_links.py,no,§7 Registered SOP Cross-References — 5 sub-tables for all 16 active I66 SOPs,
P3-followup,e5d8179,2026-05-09,modified,+20/-20,openclaw-akos,docs/references/hlk/compliance/process_list.csv,canonical,System Owner,Tech,Holistika,D-IH-66-X,,,validate_hlk.py,no,Instructions column populated for 20 I66 rows with canonical SOP file paths,Mechanical write-through; row count unchanged
P3-followup,e5d8179,2026-05-09,modified,+9,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_ARCHITECTURE.md,canonical,Brand Manager,MKT,Think Big,D-IH-66-X,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001,,validate_hlk.py,no,§8 cites existing Brand Manager team (AV/Copywriter/Design/UX Designer with org_ids); strengthens D-IH-66-R rationale,Audit finding — Brand Manager team already complete
P4,37aae21,2026-05-09,modified,+2,openclaw-akos,CHANGELOG.md,changelog,System Owner,Tech,Holistika,,,,,no,P4 closure entry,
P4,37aae21,2026-05-09,data-row-append,+1,openclaw-akos,docs/references/hlk/compliance/process_list.csv,canonical,System Owner,Tech,Holistika,D-IH-66-V,hol_lgl_prc_trademark_naming_governance_001,SOP-TRADEMARK_NAMING_GOVERNANCE_001.md,validate_hlk.py,no,1 leaf process row added (1127→1128) — trademark naming governance,
P4,37aae21,2026-05-09,cross-ref-update,+1,openclaw-akos,docs/references/hlk/compliance/SOP-META_PROCESS_MGMT_001.md,canonical,System Owner,Tech,Holistika,D-IH-66-V,,SOP-TRADEMARK_NAMING_GOVERNANCE_001.md,validate_hlk.py;validate_hlk_vault_links.py,no,§7.4 row added for 17th active I66 SOP,
P4,37aae21,2026-05-09,created,+213,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/SOP-TRADEMARK_NAMING_GOVERNANCE_001.md,sop,Legal Counsel,Legal,Holistika,D-IH-66-V,hol_lgl_prc_trademark_naming_governance_001,BRAND_HIERARCHY_AND_TRADEMARK_SCOPE_2026-04.md;TRADEMARK_FILING_STRATEGY_2026-05.md,validate_hlk.py,no,Legal Counsel per-introduction — 8-step governance for new sub-mark/product brand with mandatory operator-pause-point Step 6,Status active from creation
P4,37aae21,2026-05-09,created,+282,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/TRADEMARK_FILING_STRATEGY_2026-05.md,canonical,Legal Counsel,Legal,Holistika,D-IH-66-C;D-IH-66-H;D-IH-66-U,hol_lgl_prc_trademark_monitoring_001;hol_lgl_prc_trademark_naming_governance_001,BRAND_HIERARCHY_AND_TRADEMARK_SCOPE_2026-04.md;BRAND_LOGO_SYSTEM.md;BRAND_ABBREVIATIONS.md,validate_hlk.py;validate_hlk_vault_links.py,no,Per-mark clearance worklist + filing strategy matrix + ready-to-sign EUIPO TM-1 + OEPM data for 7 marks × ~10 filings,Master P4 canonical
P4,37aae21,2026-05-09,created,+136,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/_templates/LEGAL_TEMPLATE_DPA.md,template,Legal Counsel,Legal,Holistika,D-IH-66-W,tbi_mkt_prc_template_registry_mtnce_001;hol_eng_prc_proposal_001,,validate_hlk.py,no,GDPR Art 28 Data Processing Agreement — Holistika as Processor; 3-annex template,Operator + counsel review before execution
P4,37aae21,2026-05-09,created,+175,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/_templates/LEGAL_TEMPLATE_MSA.md,template,Legal Counsel,Legal,Holistika,D-IH-66-W,tbi_mkt_prc_template_registry_mtnce_001;hol_eng_prc_proposal_001,SERVICE_OFFERING_CATALOG.md;BRAND_HIERARCHY_AND_TRADEMARK_SCOPE_2026-04.md,validate_hlk.py,no,Master Services Agreement — 11-section; Branded House anchored (Holistika Research SL sole party),Operator + counsel review before execution
P4,37aae21,2026-05-09,created,+138,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/_templates/LEGAL_TEMPLATE_NDA.md,template,Legal Counsel,Legal,Holistika,D-IH-66-W,tbi_mkt_prc_template_registry_mtnce_001;hol_res_prc_counterparty_baseline_assess_001;hol_eng_prc_discovery_questionnaire_001,SOP-IO_COUNTERPARTY_BASELINE_ASSESSMENT_001.md,validate_hlk.py,no,Mutual NDA — pre-discovery execution,Operator + counsel review before execution
P4,37aae21,2026-05-09,created,+153,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/_templates/LEGAL_TEMPLATE_SOW.md,template,Legal Counsel,Legal,Holistika,D-IH-66-W,tbi_mkt_prc_template_registry_mtnce_001;hol_eng_prc_proposal_001;hol_eng_prc_engagement_design_001,SERVICE_OFFERING_CATALOG.md;SOP-ENG_PROPOSAL_001.md;SOP-ENG_ENGAGEMENT_DESIGN_001.md,validate_hlk.py,no,Per-engagement Statement of Work — multi-cell phase structure + cell transitions,Operator + counsel review before execution
P4,37aae21,2026-05-09,created,+76,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/p4-boilerplate-legal-pages/cookie-policy-2026-05.md,planning,Brand Manager,MKT,Think Big,D-IH-66-W,tbi_mkt_prc_template_registry_mtnce_001;tbi_mkt_prc_drift_gate_ops_001,,,no,Boilerplate /cookies EN draft — 4-category AEPD-aligned classification,P5 input
P4,37aae21,2026-05-09,created,+140,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/p4-boilerplate-legal-pages/privacy-policy-2026-05.md,planning,Brand Manager,MKT,Think Big,D-IH-66-W,tbi_mkt_prc_template_registry_mtnce_001;tbi_mkt_prc_drift_gate_ops_001,,,no,Boilerplate /privacy EN draft — Holistika as Controller; GDPR + LSSI-CE compliant,P5 input
P4,37aae21,2026-05-09,created,+103,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/p4-boilerplate-legal-pages/terms-of-service-2026-05.md,planning,Brand Manager,MKT,Think Big,D-IH-66-W,tbi_mkt_prc_template_registry_mtnce_001;tbi_mkt_prc_drift_gate_ops_001,,,no,Boilerplate /terms EN draft — website-use distinct from MSA,P5 input
P4,37aae21,2026-05-09,created,+153,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/p4-operator-handoff-package-2026-05-09.md,planning,Brand Manager,MKT,Think Big,D-IH-66-H;D-IH-66-U;D-IH-66-V;D-IH-66-W,,TRADEMARK_FILING_STRATEGY_2026-05.md;LEGAL_TEMPLATE_MSA.md;LEGAL_TEMPLATE_SOW.md;LEGAL_TEMPLATE_NDA.md;LEGAL_TEMPLATE_DPA.md,,yes,3-track operator handoff — trademark filings + legal template adoption + boilerplate legal-page integration,Pause point #5
P4-followup,c1f97d3,2026-05-09,created,+95,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/files-modified.csv,planning,Brand Manager,MKT,Think Big,D-IH-66-Y,,,,no,Per-initiative file-changes CSV — 14-column schema + 94 rows backfilled across all 7 commits,Backfill rule applied
P4-followup,c1f97d3,2026-05-09,modified,+45,openclaw-akos,.cursor/rules/akos-planning-traceability.mdc,cursor-rule,System Owner,Tech,Holistika,D-IH-66-Y,,,,no,"New §""Per-initiative file-changes CSV"" — mandates files-modified.csv per initiative + 14-column schema + when-to-update protocol",
P4-followup,c1f97d3,2026-05-09,modified,+2,openclaw-akos,.cursor/rules/akos-docs-config-sync.mdc,cursor-rule,System Owner,Tech,Holistika,D-IH-66-Y,,,,no,2 new sync rows for files-modified.csv triggers (folder seed + commit append),
P4-followup,c1f97d3,2026-05-09,modified,+2,openclaw-akos,CHANGELOG.md,changelog,System Owner,Tech,Holistika,,,,,no,P4 follow-up entry — files-modified.csv mandate,
P5,1654ffd7,2026-05-09,modified,+25/-5,boilerplate,components/layout/site-footer.tsx,reference,Brand Manager,MKT,Think Big,D-IH-66-A;D-IH-66-C,tbi_mkt_prc_template_registry_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;hol_lgl_prc_trademark_monitoring_001,BRAND_HIERARCHY_AND_TRADEMARK_SCOPE_2026-04.md,,no,SiteFooter trademark posture — 7-mark TM notices + Spanish LSSI-CE Article 10 legal entity disclosure + copyright uses Holistika Research SL,Boilerplate sibling-repo carry-over
P5,1654ffd7,2026-05-09,modified,+5,boilerplate,i18n/messages/en.json,reference,Brand Manager,MKT,Think Big,D-IH-66-A,tbi_mkt_prc_template_registry_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_register_matrix_review_001,,validate_brand_voice_register.py,no,New footer keys: trademarksTitle/Notice + legalEntity/Disclosure,Boilerplate sibling-repo carry-over
P5,1654ffd7,2026-05-09,modified,+7/-1,boilerplate,i18n/messages/es.json,reference,Brand Manager,MKT,Think Big,D-IH-66-A;D-IH-66-D,tbi_mkt_prc_template_registry_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_register_matrix_review_001,BRAND_SPANISH_PATTERNS.md,validate_brand_voice_register.py,no,New footer keys + ES anglicism fix (framework→marco metodológico in services.whyHolistika.differentiators.internalFirst.description),Boilerplate sibling-repo carry-over
P5,1654ffd7,2026-05-09,modified,+5,boilerplate,i18n/messages/fr.json,reference,Brand Manager,MKT,Think Big,D-IH-66-A;D-IH-66-D,tbi_mkt_prc_template_registry_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_register_matrix_review_001,BRAND_FRENCH_PATTERNS.md,validate_brand_voice_register.py,no,New footer keys + FR translation,Boilerplate sibling-repo carry-over
P5,akos-pending,2026-05-09,modified,+1/-1,openclaw-akos,scripts/validate_brand_voice_register.py,script,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_drift_gate_ops_001,,validate_brand_voice_register.py;pytest,no,MESSAGE_RELATIVE_PATHS extended to include i18n/messages — boilerplate uses i18n/messages not /messages,Path-coverage fix surfaced real ES anglicism
P5,akos-pending,2026-05-09,modified,+1/-1,openclaw-akos,scripts/validate_brand_baseline_reality_drift.py,script,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_drift_gate_ops_001,,pytest,no,Scan paths extended to include i18n/messages,
P5,akos-pending,2026-05-09,modified,+1/-1,openclaw-akos,scripts/validate_brand_jargon.py,script,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_drift_gate_ops_001,,pytest,no,SCANNED_SUBPATHS_BY_REPO boilerplate extended to include i18n/messages,
P5,akos-pending,2026-05-09,modified,+3/-1,openclaw-akos,tests/test_validate_brand_drift_gates.py,test,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_drift_gate_ops_001,,pytest,no,test_main_graceful_skip_on_empty made deterministic via monkeypatch of DEFAULT_CONSUMER_ROOTS,
P5,d7aa88ba,2026-05-09,modified,+5/-5,boilerplate,app/manifiesto/madeira-agent/components/madeira-agent-content.tsx,reference,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_voice_drift_triage_001,BRAND_JARGON_AUDIT.md;BRAND_REGISTER_MATRIX.md,validate_brand_jargon.py,no,Control Plane to Control Layer (2 occurrences) restoring Layer-naming consistency in MADEIRA Agent manifesto,Boilerplate sibling-repo carry-over
P5,d7aa88ba,2026-05-09,modified,+3/-3,boilerplate,app/manifiesto/envoy/components/envoy-content.tsx,reference,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_voice_drift_triage_001,BRAND_JARGON_AUDIT.md,validate_brand_jargon.py,no,Control Plane to Control Layer (3 occurrences) in Envoy manifesto + Tier-2 technical voice alignment,Boilerplate sibling-repo carry-over
P5,d7aa88ba,2026-05-09,modified,+2/-2,boilerplate,app/make-a-project/page.tsx,reference,Brand Manager,MKT,Think Big,D-IH-66-J;D-IH-66-A,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_voice_drift_triage_001,BRAND_JARGON_AUDIT.md;BRAND_HIERARCHY_AND_TRADEMARK_SCOPE_2026-04.md,validate_brand_jargon.py,no,(ops) to (operations) + Envoy Tech Lab to HLK Tech Lab (canonical sub-mark per BRAND_HIERARCHY),Boilerplate sibling-repo carry-over
P5,akos-pending,2026-05-09,created,+155,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/OPERATOR_SECURITY_INBOX-leaked-credentials-2026-05-09.md,planning,System Owner,Tech,Holistika,,,SECURITY: leaked Google Cloud SA credentials,,yes,HIGH-severity inbox: leaked GCP service-account credentials JSON in boilerplate/app/ with exposed RSA private key — operator action required immediate (revoke + rotate + .gitignore + history rewrite),,Discovered during P5 jargon-validator scan
P5-followup,akos-pending,2026-05-09,modified,+135/-3,openclaw-akos,docs/wip/planning/66-brand-vision-ops-sweep/reports/OPERATOR_SECURITY_INBOX-leaked-credentials-2026-05-09.md,planning,System Owner,Tech,Holistika,,,,,yes,Status flipped to resolved; resolution log appended documenting steps 1-5 complete (revoke + audit + replace by operator; gitignore + history rewrite + force-push by agent),,
P5-followup,456ac3c4,2026-05-09,modified,+18,boilerplate,.gitignore,reference,System Owner,Tech,Holistika,,tbi_mkt_prc_drift_gate_ops_001,,,,no,Tightened credential patterns: hlk-gtm-*.json + *-service-account*.json + *-credentials*.json + *.key + private-key extensions + client_secret*.json + service_account*.json,Boilerplate sibling-repo carry-over (security)
P5-followup,filter-repo,2026-05-09,deleted,n/a,boilerplate,app/hlk-gtm-0001-365101c1624d.json,reference,System Owner,Tech,Holistika,,,,,,yes,Leaked Google Cloud SA credentials JSON purged via git filter-repo --invert-paths — fully removed from history across all 11 boilerplate branches; force-pushed,Security: zero commits reference file post-rewrite
P5-followup,316ee006,2026-05-09,modified,+1/-1,boilerplate,app/manifiesto/data.ts,reference,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_voice_drift_triage_001,BRAND_JARGON_AUDIT.md,validate_brand_jargon.py,no,KiRBe description: drop BM25/RRF/RBAC technical jargon; customer-readable Tier-2 voice,Boilerplate sibling-repo carry-over
P5-followup,316ee006,2026-05-09,modified,+2/-2,boilerplate,app/manifiesto/kirbe/components/kirbe-content.tsx,reference,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_voice_drift_triage_001,BRAND_JARGON_AUDIT.md,validate_brand_jargon.py,no,KiRBe content: RBAC acronym dropped (full prose retained); table cell rewritten,Boilerplate sibling-repo carry-over
P5-followup,316ee006,2026-05-09,modified,+3/-3,boilerplate,i18n/messages/en.json,reference,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_voice_drift_triage_001;tbi_mkt_prc_register_matrix_review_001,BRAND_JARGON_AUDIT.md,validate_brand_jargon.py;validate_brand_voice_register.py,no,KiRBe locale rewrite: BM25/RRF/RBAC dropped from 3 lines (KiRBe description + features + about-section description),Boilerplate sibling-repo carry-over
P5-followup,316ee006,2026-05-09,modified,+3/-3,boilerplate,i18n/messages/es.json,reference,Brand Manager,MKT,Think Big,D-IH-66-J;D-IH-66-D,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_voice_drift_triage_001;tbi_mkt_prc_register_matrix_review_001,BRAND_JARGON_AUDIT.md;BRAND_SPANISH_PATTERNS.md,validate_brand_jargon.py;validate_brand_voice_register.py,no,KiRBe ES locale rewrite per BRAND_SPANISH_PATTERNS Tier-2 — 'busqueda hibrida que combina palabra clave con coincidencia semantica',Boilerplate sibling-repo carry-over
P5-followup,316ee006,2026-05-09,modified,+3/-3,boilerplate,i18n/messages/fr.json,reference,Brand Manager,MKT,Think Big,D-IH-66-J;D-IH-66-D,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_voice_drift_triage_001;tbi_mkt_prc_register_matrix_review_001,BRAND_JARGON_AUDIT.md;BRAND_FRENCH_PATTERNS.md,validate_brand_jargon.py;validate_brand_voice_register.py,no,KiRBe FR locale rewrite per BRAND_FRENCH_PATTERNS Tier-2 + §5.1 anglicism rules — 'recherche hybride combinant la correspondance par mot-cle et la correspondance semantique',Boilerplate sibling-repo carry-over
P5,akos-pending,2026-05-09,modified,+15/-9,openclaw-akos,scripts/release-gate.py,script,System Owner,Tech,Holistika,D-IH-66-J,tbi_mkt_prc_drift_gate_ops_001,,validate_brand_jargon.py;validate_brand_voice_register.py,no,Strict-mode flip — jargon + voice-register gates default to strict-FAIL since boilerplate is jargon-clean (0 hits); soft mode now opt-out via AKOS_BRAND_*_SOFT=1 env. Baseline-reality stays soft until P6.,
P5,akos-pending,2026-05-09,modified,+1/-1,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/BRAND_VISION.md,canonical,Brand Manager,MKT,Think Big,D-IH-66-I;D-IH-66-J,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001,BRAND_JARGON_AUDIT.md,validate_hlk.py;validate_brand_canon_drift.py,no,Canon-bug fix: 'the AKOS knowledge operating system' to 'the agentic knowledge platform' in public-vision marker section (AKOS forbidden externally per §4.1),Discovered while populating /vision page i18n
P5,akos-pending,2026-05-09,modified,+4/-3,openclaw-akos,tests/test_validate_brand_drift_gates.py,test,Brand Manager,MKT,Think Big,D-IH-66-J,tbi_mkt_prc_drift_gate_ops_001,,pytest,no,test_strict_empty_fails_when_no_consumer_repos + test_graceful_skip_when_no_consumer_repos: monkeypatch DEFAULT_CONSUMER_ROOTS for determinism,
P5,a2f22984,2026-05-09,created,+200,boilerplate,app/vision/page.tsx,reference,Brand Manager,MKT,Think Big,D-IH-66-I;D-IH-66-A;D-IH-66-B,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_drift_gate_ops_001;tbi_mkt_prc_voice_drift_triage_001,BRAND_VISION.md;BRAND_ARCHITECTURE.md;BRAND_REGISTER_MATRIX.md,validate_brand_jargon.py,no,New /vision public page — sourced from BRAND_VISION.md public-vision markers; 8-section structure (hero + 7 content sections + CTA); Tier-1 academic-formal voice; sub-mark cards for R&S / Think Big / HLK Tech Lab,Boilerplate sibling-repo carry-over
P5,a2f22984,2026-05-09,modified,+8/-2,boilerplate,components/layout/site-footer.tsx,reference,Brand Manager,MKT,Think Big,D-IH-66-A,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_template_registry_mtnce_001,,,no,Vision link added to Company column (before manifiesto),Boilerplate sibling-repo carry-over
P5,a2f22984,2026-05-09,modified,+50,boilerplate,i18n/messages/en.json,reference,Brand Manager,MKT,Think Big,D-IH-66-I,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_register_matrix_review_001,BRAND_VISION.md,validate_brand_jargon.py;validate_brand_voice_register.py,no,Vision section EN + nav.vision key,Boilerplate sibling-repo carry-over
P5,a2f22984,2026-05-09,modified,+50,boilerplate,i18n/messages/es.json,reference,Brand Manager,MKT,Think Big,D-IH-66-I;D-IH-66-D,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_register_matrix_review_001;tbi_mkt_prc_voice_drift_triage_001,BRAND_VISION.md;BRAND_SPANISH_PATTERNS.md,validate_brand_jargon.py;validate_brand_voice_register.py,no,Vision section ES per BRAND_SPANISH_PATTERNS Tier-1 (academic-formal usted register; no anglicisms),Boilerplate sibling-repo carry-over
P5,a2f22984,2026-05-09,modified,+50,boilerplate,i18n/messages/fr.json,reference,Brand Manager,MKT,Think Big,D-IH-66-I;D-IH-66-D,tbi_mkt_prc_brand_canon_mtnce_001;tbi_mkt_prc_register_matrix_review_001;tbi_mkt_prc_voice_drift_triage_001,BRAND_VISION.md;BRAND_FRENCH_PATTERNS.md,validate_brand_jargon.py;validate_brand_voice_register.py,no,Vision section FR per BRAND_FRENCH_PATTERNS Tier-1 + §5.1 (formal vous register, no anglicisms),Boilerplate sibling-repo carry-over
